Tour Date,Format Date,Codes,Tour,City,Country,Account Group,Account,Amount
2023-05-16,2023-05-16,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-16,2023-05-16,Boat App,Best of Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,508.8
2023-05-16,2023-05-16,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
2023-05-16,2023-05-16,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
2023-05-14,2023-05-14,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
2023-05-16,2023-05-16,Boat App,"Best of Niagara Falls, Canada, Walking Tour","Niagara Falls, Canada",Canada,Revenue,Tour Income,238.4
2023-05-16,2023-05-16,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
2023-05-16,2023-05-16,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-16,2023-05-16,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-16,2023-05-16,Boat App,Austin Red River Street Food Walking Tour,Austin,USA,Revenue,Tour Income,174.4
2023-05-15,2023-05-15,Boat App,Best of Boston Tour,Boston,USA,Revenue,Tour Income,238.4
2023-05-16,2023-05-16,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,524.8
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,239.2
2023-05-16,2023-05-16,Boat App,Best of Ottawa Tour,Ottawa,Canada,Revenue,Tour Income,206.4
2023-05-12,2023-05-12,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,1074.0
2023-05-16,2023-05-16,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,349.6
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.59999999999997
2023-05-15,2023-05-15,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,1396.0
2023-05-01,2023-05-01,Boat App,Scenic Philadelphia Night Tour,Philadelphia,USA,Revenue,Tour Income,83.2
2023-05-16,2023-05-16,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,126.4
2023-05-16,2023-05-16,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,143.2
2023-05-16,2023-05-16,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,126.4
2023-05-16,2023-05-16,Boat App,Scenic Vancouver Twilight Tour,Vancouver,Canada,Revenue,Tour Income,559.3
2023-05-16,2023-05-16,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,206.4
2023-05-14,2023-05-14,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366.0
2023-05-15,2023-05-15,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,1116.8
2023-05-16,2023-05-16,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-15,2023-05-15,Boat App,Best of PEI Tour,Charlettown,Canada,Revenue,Tour Income,103.2
2023-05-16,2023-05-16,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-16,2023-05-16,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,179.0
2023-05-06,2023-05-06,Boat App,Best of Savannah Tour,Savannah,USA,Revenue,Tour Income,572.8
2023-05-12,2023-05-12,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,206.4
2023-05-15,2023-05-15,Boat App,Scenic Montreal Night Tour,Montreal,Canada,Revenue,Tour Income,174.4
2023-05-15,2023-05-15,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,558.4
2023-05-16,2023-05-16,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,549.0
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-15,2023-05-15,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
2023-05-16,2023-05-16,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,955.1999999999999
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-13,2023-05-13,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,1556.0
2023-05-13,2023-05-13,Boat App,Everglades Express from Fort Lauderdale Tour,Fort Lauderdale,USA,Revenue,Tour Income,134.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-15,2023-05-15,Boat App,Niagara Falls USA Day and Night Combo Tour,"Niagara Falls, USA",USA,Revenue,Tour Income,652.8
2023-05-13,2023-05-13,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,63.2
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.59999999999997
2023-05-16,2023-05-16,Boat App,Walking Tour of Charlottetown PEI,Charlettown,Canada,Revenue,Tour Income,70.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-16,2023-05-16,Boat App,Best of Ottawa Tour,Ottawa,Canada,Revenue,Tour Income,206.4
2023-05-16,2023-05-16,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
2023-05-16,2023-05-16,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,558.4
2023-05-05,2023-05-05,Boat App,Best of Philadelphia Tour,Philadelphia,USA,Revenue,Tour Income,111.2
2023-05-13,2023-05-13,Boat App,Scenic Montreal Night Tour,Montreal,Canada,Revenue,Tour Income,348.8
2023-05-12,2023-05-12,Boat App,Best of Toronto Exclusive Private Tour,Toronto,Canada,Revenue,Tour Income,302.4
2023-05-11,2023-05-11,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,199.0
2023-05-05,2023-05-05,Boat App,Scenic Philadelphia Night Tour,Philadelphia,USA,Revenue,Tour Income,83.2
2023-05-16,2023-05-16,Boat App,Everglades Express from Fort Lauderdale Tour,Fort Lauderdale,USA,Revenue,Tour Income,134.4
2023-05-06,2023-05-06,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358.0
2023-05-05,2023-05-05,Boat App,"Best of Niagara Falls, Canada, Walking Tour","Niagara Falls, Canada",Canada,Revenue,Tour Income,238.4
2023-05-03,2023-05-03,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,478.4
2023-05-07,2023-05-07,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-13,2023-05-13,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,298.0
2023-05-15,2023-05-15,Boat App,Lunenburg Express From Halifax,Halifax,Canada,Revenue,Tour Income,261.6
2023-05-15,2023-05-15,Boat App,Best of Miami Tour + Everglades,Miami,USA,Revenue,Tour Income,350.4
2023-05-14,2023-05-14,Boat App,Sweet Savannah Evening Dessert Walking Tour,Savannah,USA,Revenue,Tour Income,143.2
2023-05-15,2023-05-15,Boat App,Night on Niagara with Power Station Light Show,"Niagara Falls, Canada",Canada,Revenue,Tour Income,366.4
2023-05-15,2023-05-15,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,299.0
2023-05-15,2023-05-15,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,558.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,239.2
2023-05-13,2023-05-13,Boat App,Best of PEI Tour,Charlettown,Canada,Revenue,Tour Income,103.2
2023-05-15,2023-05-15,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,572.8
2023-05-15,2023-05-15,Boat App,Best of San Antonio Walking Tour,San Antonio,USA,Revenue,Tour Income,258.0
2023-05-15,2023-05-15,Boat App,Best of Ottawa Tour,Ottawa,Canada,Revenue,Tour Income,206.4
2023-05-12,2023-05-12,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,316.0
2023-05-15,2023-05-15,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
2023-05-13,2023-05-13,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,159.2
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,239.2
2023-05-13,2023-05-13,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-14,2023-05-14,Boat App,Best of Ottawa Tour,Ottawa,Canada,Revenue,Tour Income,206.4
2023-05-15,2023-05-15,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,159.2
2023-05-15,2023-05-15,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,159.2
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-13,2023-05-13,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358.0
2023-05-15,2023-05-15,Boat App,Best of Boston Tour,Boston,USA,Revenue,Tour Income,119.2
2023-05-13,2023-05-13,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-13,2023-05-13,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,143.2
2023-05-15,2023-05-15,Boat App,Best of PEI Tour,Charlettown,Canada,Revenue,Tour Income,206.4
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,390.4
2023-05-13,2023-05-13,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,478.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.59999999999997
2023-05-14,2023-05-14,Boat App,Scenic Montreal Night Tour,Montreal,Canada,Revenue,Tour Income,87.2
2023-05-13,2023-05-13,Boat App,Scenic Montreal Night Tour,Montreal,Canada,Revenue,Tour Income,87.2
2023-05-13,2023-05-13,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-13,2023-05-13,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-14,2023-05-14,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,206.4
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-15,2023-05-15,Boat App,Best of PEI Tour,Charlettown,Canada,Revenue,Tour Income,103.2
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-14,2023-05-14,Boat App,Best of PEI Tour,Charlettown,Canada,Revenue,Tour Income,103.2
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.59999999999997
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
2023-05-04,2023-05-04,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,159.2
2023-05-08,2023-05-08,Boat App,Scenic Montreal Night Tour,Montreal,Canada,Revenue,Tour Income,87.2
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-15,2023-05-15,Boat App,Scenic Montreal Night Tour,Montreal,Canada,Revenue,Tour Income,174.4
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,238.39999999999998
2023-05-13,2023-05-13,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,63.2
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.59999999999997
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,598.0
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,537.0
2023-05-11,2023-05-11,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,447.0
2023-05-15,2023-05-15,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,213.60000000000002
2023-05-15,2023-05-15,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
2023-05-12,2023-05-12,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366.0
2023-05-12,2023-05-12,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,179.0
2023-05-09,2023-05-09,Boat App,Best of Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,127.2
2023-05-02,2023-05-02,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
2023-05-02,2023-05-02,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
2023-05-01,2023-05-01,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-14,2023-05-14,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
2023-05-14,2023-05-14,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,159.2
2023-05-14,2023-05-14,Boat App,Sweet Savannah Evening Dessert Walking Tour,Savannah,USA,Revenue,Tour Income,143.2
2023-05-14,2023-05-14,Boat App,Sweet Savannah Evening Dessert Walking Tour,Savannah,USA,Revenue,Tour Income,143.2
2023-05-14,2023-05-14,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,492.8
2023-05-14,2023-05-14,Boat App,Best of Montreal Tour,Montreal,Canada,Revenue,Tour Income,318.4
2023-05-14,2023-05-14,Boat App,Best of Montreal Tour,Montreal,Canada,Revenue,Tour Income,636.8
2023-05-14,2023-05-14,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
2023-05-13,2023-05-13,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,63.2
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-13,2023-05-13,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,159.2
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.59999999999997
2023-05-06,2023-05-06,Boat App,Night on Niagara with Power Station Light Show,"Niagara Falls, Canada",Canada,Revenue,Tour Income,366.4
2023-05-14,2023-05-14,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,119.2
2023-05-13,2023-05-13,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-14,2023-05-14,Boat App,Sweet Savannah Evening Dessert Walking Tour,Savannah,USA,Revenue,Tour Income,143.2
2023-05-13,2023-05-13,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,684.0
2023-05-13,2023-05-13,Boat App,Best of Ottawa Tour,Ottawa,Canada,Revenue,Tour Income,206.4
2023-05-14,2023-05-14,Boat App,"Best of Niagara Falls, Canada, Walking Tour","Niagara Falls, Canada",Canada,Revenue,Tour Income,238.4
2023-05-14,2023-05-14,Boat App,Sweet Savannah Evening Dessert Walking Tour,Savannah,USA,Revenue,Tour Income,143.2
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.59999999999997
2023-05-13,2023-05-13,Boat App,Best of PEI Tour,Charlettown,Canada,Revenue,Tour Income,309.6
2023-05-14,2023-05-14,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
2023-05-14,2023-05-14,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,63.2
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,478.4
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,254.4
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-14,2023-05-14,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,143.2
2023-05-12,2023-05-12,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
2023-05-11,2023-05-11,Boat App,Scenic San Antonio Night Tour with River Cruise,San Antonio,USA,Revenue,Tour Income,366.0
2023-05-11,2023-05-11,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,558.4
2023-05-14,2023-05-14,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,126.4
2023-05-12,2023-05-12,Boat App,Best of Ottawa Tour,Ottawa,Canada,Revenue,Tour Income,206.4
2023-05-12,2023-05-12,Boat App,Scenic Montreal Night Tour,Montreal,Canada,Revenue,Tour Income,174.4
2023-05-14,2023-05-14,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,206.4
2023-05-14,2023-05-14,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,954.4
2023-05-13,2023-05-13,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
2023-05-13,2023-05-13,Boat App,Best of Ottawa Tour,Ottawa,Canada,Revenue,Tour Income,309.6
2023-05-11,2023-05-11,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
2023-05-13,2023-05-13,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,558.4
2023-05-13,2023-05-13,Boat App,Best of Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,460.8
2023-05-13,2023-05-13,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.59999999999997
2023-05-13,2023-05-13,Boat App,Scenic Toronto Night Tour w/ CN Tower,Toronto,Canada,Revenue,Tour Income,206.4
2023-05-10,2023-05-10,Boat App,Walking Tour of Charlottetown PEI,Charlettown,Canada,Revenue,Tour Income,70.4
